210   RBU   ['T', 'B', 'L', 'I', 'E', 'F', 'G', 'M', 'D', 'J', 'K', 'C', 'H', 'N', 'O', 'P', 'V', 'X', 'S', 'A', 'U', 'Q', 'W', 'R', 'Y', 'Z']   6
210   SGF   ['X', 'G', 'C', 'I', 'E', 'F', 'B', 'H', 'D', 'L', 'K', 'J', 'M', 'R', 'O', 'P', 'S', 'N', 'Q', 'T', 'U', 'V', 'W', 'A', 'Y', 'Z']   6
210   YMQ   ['U', 'L', 'C', 'D', 'E', 'I', 'G', 'H', 'F', 'J', 'P', 'B', 'V', 'N', 'O', 'K', 'R', 'Q', 'S', 'T', 'A', 'M', 'W', 'X', 'Y', 'Z']   6
210   YMQ   ['U', 'L', 'C', 'D', 'Z', 'I', 'G', 'H', 'F', 'J', 'K', 'B', 'V', 'N', 'O', 'P', 'R', 'Q', 'S', 'T', 'A', 'M', 'W', 'X', 'Y', 'E']   6
214   QWX   ['A', 'B', 'C', 'D', 'E', 'G', 'F', 'H', 'X', 'U', 'K', 'Y', 'T', 'N', 'O', 'R', 'Q', 'P', 'S', 'M', 'J', 'V', 'W', 'I', 'L', 'Z']   6
214   VNI   ['C', 'B', 'A', 'U', 'E', 'F', 'G', 'H', 'S', 'J', 'K', 'O', 'W', 'N', 'L', 'P', 'Q', 'T', 'I', 'R', 'D', 'V', 'M', 'X', 'Y', 'Z']   6
214   VNI   ['A', 'B', 'J', 'U', 'E', 'F', 'G', 'H', 'S', 'C', 'M', 'O', 'K', 'N', 'L', 'P', 'Q', 'R', 'I', 'V', 'D', 'T', 'W', 'X', 'Y', 'Z']   6
214   VNI   ['T', 'B', 'R', 'U', 'E', 'F', 'G', 'H', 'S', 'M', 'K', 'O', 'J', 'N', 'L', 'P', 'Q', 'C', 'I', 'A', 'D', 'V', 'W', 'X', 'Y', 'Z']   6
214   VNI   ['A', 'B', 'V', 'U', 'E', 'F', 'G', 'H', 'S', 'T', 'M', 'O', 'K', 'N', 'L', 'P', 'Q', 'R', 'I', 'J', 'D', 'C', 'W', 'X', 'Y', 'Z']   6
231   ITH   ['E', 'B', 'C', 'R', 'A', 'F', 'S', 'N', 'I', 'J', 'K', 'L', 'M', 'H', 'X', 'P', 'W', 'D', 'G', 'T', 'U', 'V', 'Q', 'O', 'Y', 'Z']   6
231   JSK   ['G', 'B', 'C', 'D', 'E', 'U', 'A', 'W', 'P', 'Z', 'K', 'L', 'X', 'N', 'O', 'I', 'Q', 'R', 'S', 'T', 'F', 'V', 'H', 'M', 'Y', 'J']   6
231   TLO   ['A', 'Z', 'Q', 'R', 'E', 'I', 'G', 'H', 'F', 'L', 'K', 'J', 'M', 'N', 'O', 'P', 'C', 'D', 'S', 'T', 'W', 'V', 'U', 'X', 'Y', 'B']   6
234   KRE   ['A', 'B', 'C', 'D', 'K', 'F', 'G', 'V', 'I', 'J', 'E', 'L', 'Q', 'N', 'Z', 'R', 'M', 'P', 'T', 'S', 'U', 'H', 'W', 'X', 'Y', 'O']   6
234   KRE   ['A', 'B', 'Y', 'D', 'K', 'F', 'G', 'V', 'I', 'J', 'E', 'L', 'Q', 'N', 'Z', 'R', 'M', 'P', 'S', 'T', 'U', 'H', 'W', 'X', 'C', 'O']   6
234   SMP   ['A', 'E', 'C', 'D', 'B', 'F', 'S', 'K', 'Z', 'J', 'H', 'L', 'X', 'N', 'O', 'U', 'Q', 'R', 'G', 'T', 'P', 'V', 'W', 'M', 'Y', 'I']   6
240   IHH   ['A', 'B', 'N', 'D', 'E', 'Z', 'G', 'K', 'M', 'R', 'H', 'L', 'I', 'C', 'O', 'P', 'Q', 'J', 'U', 'T', 'S', 'V', 'W', 'X', 'Y', 'F']   6
241   OOP   ['A', 'X', 'K', 'D', 'O', 'F', 'I', 'J', 'G', 'H', 'C', 'L', 'T', 'N', 'E', 'P', 'Q', 'R', 'S', 'M', 'U', 'V', 'W', 'B', 'Y', 'Z']   6
243   AAQ   ['A', 'B', 'L', 'M', 'E', 'F', 'G', 'Z', 'I', 'J', 'P', 'C', 'D', 'N', 'O', 'K', 'Q', 'T', 'S', 'R', 'X', 'V', 'W', 'U', 'Y', 'H']   6
243   BZC   ['Q', 'M', 'Y', 'D', 'E', 'F', 'X', 'H', 'I', 'J', 'K', 'U', 'B', 'N', 'O', 'P', 'A', 'R', 'Z', 'T', 'L', 'V', 'W', 'G', 'C', 'S']   6
301   CFF   ['A', 'B', 'E', 'D', 'C', 'F', 'P', 'L', 'M', 'J', 'K', 'H', 'I', 'U', 'O', 'G', 'Q', 'X', 'S', 'T', 'N', 'V', 'W', 'R', 'Y', 'Z']   6
302   BIZ   ['C', 'B', 'A', 'D', 'P', 'F', 'G', 'Y', 'J', 'I', 'K', 'L', 'O', 'N', 'M', 'E', 'V', 'R', 'S', 'T', 'U', 'Q', 'W', 'X', 'H', 'Z']   6
302   BIZ   ['C', 'B', 'A', 'D', 'E', 'Z', 'G', 'Y', 'J', 'I', 'K', 'L', 'O', 'N', 'M', 'P', 'V', 'R', 'S', 'T', 'U', 'Q', 'W', 'X', 'H', 'F']   6
302   FTZ   ['A', 'Z', 'Q', 'P', 'G', 'U', 'E', 'H', 'I', 'J', 'K', 'O', 'M', 'N', 'L', 'D', 'C', 'R', 'S', 'T', 'F', 'V', 'W', 'X', 'Y', 'B']   6
302   LNL   ['U', 'G', 'M', 'D', 'E', 'L', 'B', 'W', 'I', 'J', 'K', 'F', 'C', 'N', 'O', 'P', 'Q', 'Z', 'S', 'T', 'A', 'V', 'H', 'X', 'Y', 'R']   6
302   SIV   ['A', 'B', 'M', 'D', 'E', 'Q', 'I', 'H', 'G', 'J', 'T', 'W', 'C', 'N', 'O', 'P', 'F', 'R', 'X', 'K', 'U', 'V', 'L', 'S', 'Y', 'Z']   6
304   SHD   ['Q', 'R', 'C', 'D', 'E', 'T', 'S', 'H', 'N', 'J', 'K', 'L', 'M', 'I', 'O', 'P', 'A', 'B', 'G', 'F', 'U', 'Z', 'W', 'X', 'Y', 'V']   6
310   OMH   ['A', 'B', 'U', 'D', 'I', 'M', 'G', 'P', 'E', 'J', 'K', 'L', 'F', 'N', 'O', 'H', 'Y', 'R', 'S', 'T', 'C', 'V', 'Z', 'X', 'Q', 'W']   6
310   VJU   ['A', 'B', 'J', 'G', 'E', 'F', 'D', 'H', 'W', 'C', 'L', 'K', 'M', 'N', 'Q', 'P', 'O', 'R', 'S', 'U', 'T', 'V', 'I', 'X', 'Y', 'Z']   6
310   WKC   ['A', 'L', 'G', 'D', 'O', 'F', 'C', 'H', 'I', 'P', 'K', 'B', 'S', 'N', 'E', 'J', 'Q', 'R', 'M', 'V', 'U', 'T', 'W', 'X', 'Y', 'Z']   6
312   CJO   ['A', 'B', 'C', 'D', 'R', 'X', 'W', 'H', 'I', 'J', 'K', 'M', 'L', 'Z', 'T', 'P', 'Q', 'E', 'S', 'O', 'U', 'V', 'G', 'F', 'Y', 'N']   6
312   CJO   ['A', 'B', 'Y', 'D', 'R', 'X', 'W', 'H', 'I', 'J', 'K', 'M', 'L', 'Z', 'O', 'P', 'Q', 'E', 'S', 'T', 'U', 'V', 'G', 'F', 'C', 'N']   6
312   THF   ['R', 'B', 'G', 'D', 'E', 'L', 'C', 'W', 'I', 'J', 'K', 'F', 'T', 'N', 'O', 'V', 'Q', 'A', 'S', 'M', 'U', 'P', 'H', 'X', 'Y', 'Z']   6
312   YHY   ['Q', 'E', 'I', 'D', 'B', 'L', 'G', 'P', 'C', 'J', 'K', 'F', 'M', 'N', 'O', 'H', 'A', 'R', 'S', 'T', 'U', 'V', 'W', 'Y', 'X', 'Z']   6
314   HSC   ['A', 'B', 'C', 'G', 'E', 'F', 'D', 'J', 'Q', 'H', 'K', 'S', 'M', 'N', 'T', 'P', 'I', 'R', 'L', 'O', 'X', 'V', 'W', 'U', 'Y', 'Z']   6
314   HSC   ['A', 'B', 'Y', 'G', 'E', 'F', 'D', 'J', 'Q', 'H', 'K', 'S', 'M', 'N', 'O', 'P', 'I', 'R', 'L', 'T', 'X', 'V', 'W', 'U', 'C', 'Z']   6
314   RZJ   ['A', 'B', 'P', 'D', 'U', 'F', 'G', 'N', 'Y', 'R', 'K', 'L', 'M', 'H', 'O', 'C', 'V', 'J', 'S', 'T', 'E', 'Q', 'W', 'X', 'I', 'Z']   6
314   YGP   ['A', 'B', 'C', 'D', 'Q', 'F', 'Z', 'H', 'Y', 'J', 'U', 'X', 'M', 'N', 'O', 'P', 'E', 'V', 'S', 'T', 'K', 'R', 'W', 'L', 'I', 'G']   6
320   PAW   ['A', 'P', 'C', 'D', 'E', 'F', 'G', 'H', 'Y', 'J', 'U', 'Z', 'Q', 'N', 'O', 'B', 'M', 'V', 'S', 'T', 'K', 'R', 'W', 'X', 'I', 'L']   6
320   PWW   ['M', 'X', 'C', 'Q', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'S', 'A', 'N', 'U', 'R', 'D', 'P', 'L', 'T', 'O', 'V', 'W', 'B', 'Y', 'Z']   6
321   HAN   ['Z', 'B', 'U', 'P', 'T', 'F', 'G', 'H', 'Y', 'J', 'K', 'L', 'M', 'N', 'O', 'D', 'R', 'Q', 'S', 'E', 'C', 'V', 'W', 'X', 'I', 'A']   6
321   HFQ   ['A', 'B', 'L', 'D', 'J', 'F', 'Z', 'H', 'Q', 'E', 'K', 'C', 'M', 'N', 'O', 'U', 'I', 'R', 'S', 'V', 'P', 'T', 'W', 'X', 'Y', 'G']   6
321   MPV   ['P', 'E', 'C', 'D', 'B', 'F', 'G', 'H', 'I', 'T', 'K', 'L', 'M', 'N', 'Z', 'A', 'X', 'R', 'U', 'J', 'S', 'V', 'W', 'Q', 'Y', 'O']   6
321   MPV   ['E', 'P', 'C', 'D', 'A', 'F', 'G', 'H', 'I', 'T', 'K', 'L', 'M', 'N', 'O', 'B', 'X', 'R', 'U', 'J', 'S', 'V', 'Z', 'Q', 'Y', 'W']   6
321   MPV   ['E', 'P', 'O', 'D', 'A', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'C', 'B', 'X', 'R', 'U', 'T', 'S', 'V', 'Z', 'Q', 'Y', 'W']   6
321   MPV   ['A', 'B', 'C', 'D', 'F', 'E', 'G', 'H', 'I', 'T', 'P', 'L', 'R', 'N', 'O', 'K', 'X', 'M', 'U', 'J', 'S', 'V', 'W', 'Q', 'Y', 'Z']   6
321   MPV   ['A', 'B', 'N', 'D', 'F', 'E', 'G', 'H', 'I', 'J', 'P', 'L', 'M', 'C', 'O', 'K', 'X', 'R', 'U', 'V', 'S', 'T', 'W', 'Q', 'Y', 'Z']   6
321   MPV   ['A', 'B', 'O', 'D', 'F', 'E', 'G', 'H', 'I', 'J', 'P', 'L', 'R', 'N', 'C', 'K', 'X', 'M', 'U', 'T', 'S', 'V', 'W', 'Q', 'Y', 'Z']   6
321   MPV   ['A', 'B', 'V', 'D', 'F', 'E', 'G', 'H', 'I', 'J', 'P', 'L', 'M', 'T', 'O', 'K', 'X', 'R', 'U', 'N', 'S', 'C', 'W', 'Q', 'Y', 'Z']   6
321   OZQ   ['A', 'B', 'C', 'L', 'E', 'F', 'V', 'H', 'K', 'J', 'I', 'D', 'M', 'N', 'O', 'W', 'S', 'R', 'Q', 'Z', 'U', 'G', 'P', 'X', 'Y', 'T']   6
321   RPL   ['M', 'B', 'C', 'D', 'Y', 'X', 'G', 'H', 'I', 'P', 'K', 'L', 'A', 'N', 'O', 'J', 'Z', 'R', 'S', 'T', 'V', 'U', 'W', 'F', 'E', 'Q']   6
321   RYG   ['A', 'P', 'C', 'M', 'E', 'F', 'G', 'S', 'I', 'J', 'K', 'L', 'D', 'N', 'O', 'B', 'Q', 'U', 'H', 'T', 'R', 'Z', 'W', 'Y', 'X', 'V']   6
321   ZCL   ['A', 'B', 'X', 'D', 'U', 'R', 'G', 'H', 'J', 'I', 'K', 'L', 'M', 'Q', 'O', 'S', 'N', 'F', 'P', 'T', 'E', 'V', 'W', 'C', 'Y', 'Z']   6
324   CDA   ['I', 'U', 'F', 'D', 'W', 'C', 'G', 'J', 'A', 'H', 'X', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'B', 'V', 'E', 'K', 'Y', 'Z']   6
324   QCE   ['A', 'B', 'C', 'D', 'R', 'F', 'M', 'H', 'U', 'J', 'K', 'X', 'G', 'N', 'O', 'Z', 'S', 'E', 'Q', 'T', 'I', 'V', 'W', 'L', 'Y', 'P']   6
324   SAK   ['A', 'Q', 'F', 'D', 'R', 'C', 'G', 'H', 'I', 'L', 'K', 'J', 'N', 'M', 'O', 'P', 'B', 'E', 'S', 'X', 'U', 'V', 'W', 'T', 'Y', 'Z']   6
324   ZEL   ['A', 'B', 'C', 'G', 'E', 'Q', 'D', 'N', 'I', 'J', 'K', 'V', 'M', 'H', 'O', 'P', 'F', 'S', 'R', 'Z', 'U', 'L', 'W', 'X', 'Y', 'T']   6
340   CEZ   ['A', 'B', 'C', 'D', 'E', 'F', 'V', 'I', 'H', 'J', 'K', 'L', 'U', 'N', 'O', 'S', 'W', 'Y', 'P', 'T', 'M', 'G', 'Q', 'X', 'R', 'Z']   6
340   ZVG   ['H', 'B', 'Z', 'I', 'E', 'G', 'F', 'A', 'D', 'J', 'K', 'Y', 'S', 'N', 'O', 'P', 'Q', 'R', 'M', 'T', 'U', 'V', 'W', 'X', 'L', 'C']   6
341   GEM   ['A', 'B', 'I', 'D', 'N', 'F', 'V', 'J', 'C', 'H', 'L', 'K', 'M', 'E', 'O', 'P', 'Q', 'R', 'S', 'W', 'U', 'G', 'T', 'X', 'Y', 'Z']   6
342   ABF   ['A', 'B', 'C', 'D', 'E', 'F', 'I', 'H', 'G', 'Z', 'T', 'W', 'M', 'U', 'O', 'P', 'Y', 'R', 'S', 'K', 'N', 'V', 'L', 'X', 'Q', 'J']   6
342   UMD   ['A', 'B', 'C', 'M', 'R', 'F', 'G', 'X', 'O', 'J', 'K', 'L', 'D', 'N', 'I', 'Q', 'P', 'E', 'S', 'Y', 'U', 'V', 'W', 'H', 'T', 'Z']   6
401   FIU   ['L', 'B', 'K', 'D', 'R', 'F', 'G', 'H', 'I', 'Z', 'C', 'A', 'M', 'N', 'O', 'X', 'Q', 'E', 'S', 'T', 'W', 'V', 'U', 'P', 'Y', 'J']   6
401   HFT   ['H', 'B', 'C', 'D', 'E', 'Z', 'G', 'A', 'I', 'U', 'K', 'Y', 'M', 'N', 'O', 'V', 'S', 'R', 'Q', 'T', 'J', 'P', 'W', 'X', 'L', 'F']   6
401   KPF   ['E', 'B', 'C', 'D', 'A', 'F', 'G', 'S', 'I', 'J', 'U', 'N', 'O', 'L', 'M', 'P', 'Q', 'R', 'H', 'T', 'K', 'Z', 'W', 'X', 'Y', 'V']   6
402   CYD   ['A', 'B', 'G', 'L', 'E', 'F', 'C', 'K', 'I', 'M', 'H', 'D', 'J', 'N', 'O', 'P', 'Y', 'R', 'S', 'T', 'U', 'V', 'W', 'Z', 'Q', 'X']   6
402   VVI   ['A', 'B', 'C', 'I', 'G', 'H', 'E', 'F', 'D', 'J', 'K', 'T', 'M', 'N', 'O', 'P', 'U', 'R', 'S', 'L', 'Q', 'X', 'W', 'V', 'Y', 'Z']   6
402   WRL   ['A', 'B', 'C', 'D', 'I', 'F', 'N', 'H', 'E', 'J', 'Z', 'W', 'M', 'G', 'P', 'O', 'Q', 'R', 'S', 'V', 'U', 'T', 'L', 'X', 'Y', 'K']   6
402   WRL   ['A', 'B', 'F', 'D', 'I', 'C', 'N', 'H', 'E', 'J', 'Z', 'W', 'M', 'G', 'P', 'O', 'Q', 'R', 'S', 'T', 'U', 'V', 'L', 'X', 'Y', 'K']   6
402   WTA   ['A', 'Q', 'O', 'X', 'F', 'E', 'G', 'H', 'S', 'J', 'K', 'L', 'M', 'N', 'C', 'U', 'B', 'R', 'I', 'T', 'P', 'V', 'W', 'D', 'Y', 'Z']   6
402   XRS   ['A', 'B', 'P', 'U', 'M', 'F', 'G', 'T', 'I', 'J', 'K', 'L', 'E', 'N', 'O', 'C', 'S', 'X', 'Q', 'H', 'D', 'V', 'W', 'R', 'Y', 'Z']   6
403   STJ   ['A', 'X', 'C', 'Q', 'H', 'F', 'J', 'E', 'I', 'G', 'K', 'T', 'U', 'N', 'O', 'P', 'D', 'R', 'S', 'L', 'M', 'V', 'W', 'B', 'Y', 'Z']   6
403   YUI   ['A', 'B', 'M', 'P', 'E', 'F', 'O', 'H', 'V', 'J', 'Q', 'N', 'C', 'L', 'G', 'D', 'K', 'R', 'S', 'T', 'U', 'I', 'W', 'X', 'Y', 'Z']   6
410   LYS   ['A', 'B', 'C', 'D', 'H', 'F', 'G', 'E', 'K', 'J', 'I', 'S', 'N', 'M', 'O', 'P', 'R', 'Q', 'L', 'T', 'U', 'V', 'X', 'W', 'Y', 'Z']   6
412   ETJ   ['A', 'X', 'E', 'D', 'C', 'U', 'I', 'H', 'G', 'J', 'K', 'L', 'M', 'P', 'T', 'N', 'Q', 'R', 'S', 'O', 'F', 'V', 'W', 'B', 'Y', 'Z']   6
412   ETJ   ['A', 'X', 'O', 'D', 'T', 'U', 'I', 'H', 'G', 'J', 'K', 'L', 'M', 'N', 'C', 'Z', 'Q', 'R', 'S', 'E', 'F', 'V', 'W', 'B', 'Y', 'P']   6
412   SYU   ['L', 'Z', 'D', 'C', 'E', 'F', 'G', 'H', 'I', 'M', 'X', 'A', 'J', 'N', 'O', 'P', 'Q', 'R', 'U', 'T', 'S', 'V', 'W', 'K', 'Y', 'B']   6
413   DKJ   ['A', 'Z', 'C', 'D', 'M', 'L', 'G', 'X', 'I', 'Q', 'U', 'F', 'E', 'N', 'O', 'P', 'J', 'R', 'S', 'T', 'K', 'V', 'W', 'H', 'Y', 'B']   6
420   DUY   ['A', 'B', 'R', 'D', 'P', 'L', 'G', 'H', 'I', 'J', 'K', 'F', 'M', 'T', 'O', 'E', 'Q', 'C', 'X', 'N', 'Z', 'V', 'W', 'S', 'Y', 'U']   6
420   NPH   ['A', 'C', 'B', 'D', 'E', 'F', 'P', 'V', 'Y', 'J', 'K', 'L', 'M', 'N', 'O', 'G', 'Q', 'R', 'X', 'Z', 'U', 'H', 'W', 'S', 'I', 'T']   6
420   SOR   ['A', 'B', 'C', 'D', 'V', 'H', 'G', 'F', 'I', 'J', 'X', 'L', 'W', 'N', 'O', 'T', 'Q', 'U', 'S', 'P', 'R', 'E', 'M', 'K', 'Y', 'Z']   6
421   BCP   ['A', 'B', 'K', 'D', 'E', 'F', 'G', 'P', 'T', 'J', 'C', 'L', 'U', 'N', 'O', 'H', 'Q', 'R', 'S', 'I', 'M', 'Z', 'W', 'Y', 'X', 'V']   6
421   EEB   ['A', 'R', 'C', 'Q', 'F', 'E', 'H', 'G', 'I', 'J', 'K', 'N', 'U', 'L', 'O', 'P', 'D', 'B', 'S', 'T', 'M', 'V', 'W', 'X', 'Y', 'Z']   6
421   ZYZ   ['X', 'G', 'C', 'D', 'E', 'F', 'B', 'V', 'I', 'J', 'M', 'L', 'K', 'N', 'O', 'P', 'R', 'Q', 'S', 'U', 'T', 'H', 'W', 'A', 'Y', 'Z']   6
423   CFD   ['H', 'B', 'C', 'D', 'E', 'F', 'L', 'A', 'P', 'M', 'K', 'G', 'J', 'N', 'O', 'I', 'Q', 'R', 'S', 'T', 'U', 'Z', 'W', 'Y', 'X', 'V']   6
423   DBJ   ['A', 'B', 'C', 'D', 'E', 'F', 'N', 'L', 'K', 'Q', 'I', 'H', 'S', 'G', 'O', 'P', 'J', 'R', 'M', 'Y', 'U', 'V', 'W', 'X', 'T', 'Z']   6
423   VPC   ['A', 'R', 'C', 'D', 'Z', 'H', 'T', 'F', 'N', 'J', 'K', 'L', 'M', 'I', 'O', 'U', 'Q', 'B', 'S', 'G', 'P', 'V', 'W', 'X', 'Y', 'E']   6
430   KWN   ['A', 'U', 'C', 'R', 'E', 'F', 'G', 'K', 'J', 'I', 'H', 'Y', 'M', 'N', 'O', 'Q', 'P', 'D', 'S', 'T', 'B', 'V', 'W', 'X', 'L', 'Z']   6
430   KWN   ['A', 'U', 'C', 'D', 'E', 'F', 'G', 'K', 'J', 'I', 'H', 'Y', 'W', 'N', 'O', 'Q', 'P', 'R', 'S', 'T', 'B', 'V', 'M', 'X', 'L', 'Z']   6
430   LAG   ['A', 'B', 'H', 'D', 'N', 'R', 'G', 'C', 'Z', 'J', 'K', 'L', 'M', 'E', 'Q', 'P', 'O', 'F', 'S', 'T', 'U', 'X', 'W', 'V', 'Y', 'I']   6
430   USN   ['A', 'Z', 'C', 'X', 'E', 'F', 'G', 'P', 'I', 'J', 'K', 'V', 'W', 'N', 'O', 'H', 'R', 'Q', 'S', 'T', 'U', 'L', 'M', 'D', 'Y', 'B']   6
431   QVD   ['A', 'B', 'E', 'P', 'C', 'Z', 'G', 'H', 'I', 'J', 'K', 'O', 'M', 'N', 'L', 'D', 'T', 'R', 'S', 'Q', 'X', 'V', 'W', 'U', 'Y', 'F']   6
431   URF   ['A', 'H', 'C', 'D', 'Y', 'F', 'G', 'B', 'I', 'J', 'P', 'Q', 'O', 'N', 'M', 'K', 'L', 'R', 'S', 'T', 'V', 'U', 'W', 'X', 'E', 'Z']   6
432   NDE   ['X', 'B', 'L', 'D', 'W', 'R', 'G', 'H', 'Z', 'J', 'K', 'C', 'M', 'N', 'O', 'P', 'Q', 'F', 'S', 'T', 'Y', 'V', 'E', 'A', 'U', 'I']   6
432   WCZ   ['C', 'Q', 'A', 'D', 'N', 'F', 'G', 'L', 'W', 'J', 'K', 'H', 'M', 'E', 'O', 'T', 'B', 'R', 'S', 'P', 'U', 'V', 'I', 'X', 'Y', 'Z']   6
432   ZGQ   ['A', 'B', 'C', 'D', 'E', 'Z', 'R', 'X', 'Q', 'J', 'K', 'L', 'P', 'N', 'O', 'M', 'I', 'G', 'S', 'W', 'U', 'V', 'T', 'H', 'Y', 'F']   6
432   ZGQ   ['A', 'B', 'J', 'D', 'E', 'Z', 'R', 'X', 'Q', 'C', 'K', 'L', 'P', 'N', 'O', 'M', 'I', 'G', 'S', 'T', 'U', 'V', 'W', 'H', 'Y', 'F']   6
